args: Namespace(k=50, delta=200, beta=200000, mu=100000, l=1, tkc=50, year='2014', month='11', n_users=370, user_id=None, seed=None, sample_size=40000, filename='transformed_date_2014-11-eletricity_consumption_sample_164102.csv', display=False, disable_dp=False, phi=None, big_beta=None, history=False)
USING RANDOM SEED: 42
Execution_Time:  0:07:25.063990
         968976940 function calls (932511518 primitive calls) in 445.066 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   958872    0.138    0.000    0.138    0.000 {built-in method _operator.index}
   487012    0.134    0.000    0.221    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:1390(_get_dtype)
   487012    0.127    0.000    0.212    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:131(<lambda>)
   966454    0.126    0.000    0.126    0.000 /usr/lib/python3/dist-packages/numpy/core/multiarray.py:1080(copyto)
    25574    0.124    0.000    0.493    0.000 /home/service/castle_analysis/castle-performance-analysis/src/cluster.py:173(information_loss_given_c)
   479436    0.122    0.000    0.122    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/cast.py:1724(np_can_hold_element)
    45516    0.121    0.000    0.381    0.000 /usr/lib/python3/dist-packages/numpy/core/fromnumeric.py:71(_wrapreduction)
   498376    0.120    0.000    0.120    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:6239(_index_as_unique)
   981603    0.115    0.000    0.115    0.000 {built-in method _warnings._filters_mutated}
   479436    0.112    0.000    0.157    0.000 /usr/lib/python3/dist-packages/pandas/core/indexing.py:2634(is_nested_tuple)
  1158637    0.112    0.000    0.112    0.000 /usr/lib/python3/dist-packages/pandas/core/base.py:363(ndim)
    40000    0.106    0.000    1.130    0.000 /home/service/castle_analysis/castle-performance-analysis/src/castle.py:188(update_global_ranges)
   487012    0.106    0.000    0.164    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:1107(<lambda>)
    40001    0.104    0.000    2.422    0.000 /usr/lib/python3/dist-packages/pandas/core/frame.py:1401(iterrows)
   199765    0.088    0.000    0.088    0.000 /usr/lib/python3/dist-packages/pandas/core/series.py:985(axes)
   212845    0.087    0.000    1.147    0.000 {method 'remove' of 'list' objects}
    39954    0.086    0.000    0.086    0.000 {built-in method _csv.writer}
   599295    0.072    0.000    0.072    0.000 /usr/lib/python3/dist-packages/numpy/lib/function_base.py:5169(_delete_dispatcher)
    79906    0.069    0.000    0.524    0.000 /usr/lib/python3/dist-packages/pandas/core/series.py:1879(items)
   479436    0.067    0.000    0.067    0.000 /usr/lib/python3/dist-packages/numpy/lib/function_base.py:5365(_insert_dispatcher)
        1    0.066    0.066    0.069    0.069 /usr/lib/python3/dist-packages/pandas/io/parsers/c_parser_wrapper.py:222(read)
    45516    0.064    0.000    0.445    0.000 /usr/lib/python3/dist-packages/numpy/core/fromnumeric.py:2979(prod)
   159814    0.061    0.000    0.454    0.000 {built-in method builtins.iter}
   487013    0.060    0.000    0.060    0.000 /usr/lib/python3/dist-packages/pandas/core/missing.py:971(clean_reindex_fill_method)
       17    0.058    0.003    6.478    0.381 /home/service/castle_analysis/castle-performance-analysis/src/castle.py:484(split)
   479436    0.058    0.000    0.058    0.000 /usr/lib/python3/dist-packages/numpy/core/numeric.py:1389(_moveaxis_dispatcher)
     2687    0.055    0.000  365.098    0.136 /home/service/castle_analysis/castle-performance-analysis/src/castle.py:429(delay_constraint)
   479443    0.055    0.000    0.055    0.000 /usr/lib/python3/dist-packages/numpy/core/multiarray.py:153(concatenate)
   223717    0.054    0.000    0.054    0.000 /home/service/castle_analysis/castle-performance-analysis/src/range.py:66(within_bounds)
    40000    0.051    0.000   29.197    0.001 /home/service/castle_analysis/castle-performance-analysis/src/castle.py:373(suppress_tuple)
   479436    0.046    0.000    0.046    0.000 /usr/lib/python3/dist-packages/pandas/core/indexing.py:1210(_has_valid_setitem_indexer)
   199766    0.045    0.000    0.045    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:692(_constructor)
     3788    0.040    0.000    1.154    0.000 /usr/lib/python3/dist-packages/pandas/core/series.py:1074(_get_with)
    40447    0.038    0.000    0.604    0.000 /home/service/castle_analysis/castle-performance-analysis/src/castle.py:354(update_tau)
    86077    0.036    0.000    0.036    0.000 {method 'remove' of 'set' objects}
        1    0.032    0.032  445.066  445.066 /home/service/castle_analysis/castle-performance-analysis/src/main.py:55(main)
     3788    0.023    0.000    0.814    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:6101(_get_indexer_strict)
     3788    0.022    0.000    0.049    0.000 /usr/lib/python3/dist-packages/pandas/core/array_algos/take.py:121(_take_nd_ndarray)
    79909    0.022    0.000    0.022    0.000 {method 'get' of 'mappingproxy' objects}
    40000    0.020    0.000    0.276    0.000 /home/service/castle_analysis/castle-performance-analysis/src/item.py:16(__init__)
    25574    0.020    0.000    0.861    0.000 /home/service/castle_analysis/castle-performance-analysis/src/cluster.py:133(cluster_enlargement)
     3788    0.018    0.000    0.040    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:6134(_raise_if_missing)
     3788    0.016    0.000    0.199    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:5574(_reindex_with_indexers)
     3788    0.015    0.000    0.106    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/managers.py:691(_slice_take_blocks_ax0)
     1894    0.015    0.000    1.743    0.001 /home/service/castle_analysis/castle-performance-analysis/src/item.py:29(tuple_distance)
     3788    0.013    0.000    1.073    0.000 /usr/lib/python3/dist-packages/pandas/core/indexing.py:1359(_getitem_axis)
     3788    0.013    0.000    0.038    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:1139(take)
     3788    0.012    0.000    0.333    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:4328(reindex)
     1894    0.011    0.000    0.197    0.000 /usr/lib/python3/dist-packages/pandas/core/series.py:5852(_binop)
     3788    0.011    0.000    0.237    0.000 /usr/lib/python3/dist-packages/pandas/core/series.py:5885(_construct_result)
     1894    0.010    0.000    0.168    0.000 /usr/lib/python3/dist-packages/pandas/core/base.py:1370(_arith_method)
     7576    0.010    0.000    0.022    0.000 /usr/lib/python3/dist-packages/numpy/core/_ufunc_config.py:33(seterr)
    40001    0.009    0.000    0.009    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/range.py:464(__iter__)
     7576    0.009    0.000    0.032    0.000 /usr/lib/python3/dist-packages/pandas/core/common.py:96(is_bool_indexer)
     3788    0.009    0.000    0.122    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/managers.py:606(reindex_indexer)
    40000    0.009    0.000    0.009    0.000 {method 'append' of 'collections.deque' objects}
     3792    0.009    0.000    0.014    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/cast.py:1544(construct_1d_object_array_from_listlike)
    45516    0.008    0.000    0.008    0.000 /usr/lib/python3/dist-packages/numpy/core/fromnumeric.py:2974(_prod_dispatcher)
    39954    0.008    0.000    0.008    0.000 <frozen codecs>:186(__init__)
     3788    0.008    0.000    1.036    0.000 /usr/lib/python3/dist-packages/pandas/core/indexing.py:1296(_getitem_iterable)
      855    0.008    0.000    0.011    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/cast.py:613(_maybe_promote)
    25574    0.007    0.000    0.868    0.000 /home/service/castle_analysis/castle-performance-analysis/src/castle.py:706(<lambda>)
     3788    0.007    0.000    0.071    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/blocks.py:1041(take_nd)
     1894    0.007    0.000    0.054    0.000 /usr/lib/python3/dist-packages/pandas/core/nanops.py:671(nanmean)
     3789    0.007    0.000    1.085    0.000 /usr/lib/python3/dist-packages/pandas/core/indexing.py:1139(__getitem__)
     3788    0.007    0.000    0.397    0.000 /usr/lib/python3/dist-packages/pandas/core/series.py:5923(_flex_method)
     7576    0.007    0.000    0.007    0.000 /usr/lib/python3/dist-packages/numpy/core/_ufunc_config.py:132(geterr)
     3788    0.006    0.000    0.006    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/blocks.py:265(make_block_same_class)
     3790    0.006    0.000    0.010    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/base.py:69(shape)
     3788    0.006    0.000    0.057    0.000 /usr/lib/python3/dist-packages/pandas/core/array_algos/take.py:59(take_nd)
     7576    0.006    0.000    0.033    0.000 {method 'sum' of 'numpy.ndarray' objects}
     3788    0.005    0.000    0.010    0.000 /usr/lib/python3/dist-packages/pandas/core/ops/common.py:103(_maybe_match_name)
     1895    0.005    0.000    0.007    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/missing.py:261(_isna_array)
     3788    0.005    0.000    0.823    0.000 /usr/lib/python3/dist-packages/pandas/core/indexing.py:1494(_get_listlike_indexer)
     1894    0.005    0.000    0.019    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/blocks.py:360(apply)
     7576    0.005    0.000    0.029    0.000 /usr/lib/python3/dist-packages/pandas/core/ops/common.py:81(get_op_result_name)
     1895    0.005    0.000    0.005    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/missing.py:564(_array_equivalent_object)
     3788    0.005    0.000    0.013    0.000 /usr/lib/python3/dist-packages/pandas/core/algorithms.py:1211(take)
    39953    0.005    0.000    0.005    0.000 <frozen codecs>:214(setstate)
     3788    0.005    0.000    0.334    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:6077(get_indexer_for)
3788/1894    0.005    0.000    0.176    0.000 {built-in method _operator.pow}
     3788    0.005    0.000    0.005    0.000 {method 'take' of 'numpy.ndarray' objects}
     1894    0.004    0.000    0.004    0.000 {built-in method _operator.sub}
     3788    0.004    0.000    0.005    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/managers.py:2268(_preprocess_slice_or_indexer)
     1895    0.004    0.000    0.067    0.000 /usr/lib/python3/dist-packages/pandas/core/series.py:6094(_reduce)
    39953    0.004    0.000    0.004    0.000 /home/service/castle_analysis/castle-performance-analysis/src/main.py:15(handler)
     1894    0.004    0.000    0.054    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:1584(abs)
     3788    0.004    0.000    0.013    0.000 /usr/lib/python3/dist-packages/numpy/core/_ufunc_config.py:435(__exit__)
      155    0.004    0.000    2.208    0.014 /home/service/castle_analysis/castle-performance-analysis/src/castle.py:688(merge_clusters)
     3788    0.004    0.000    0.017    0.000 /usr/lib/python3/dist-packages/numpy/core/_ufunc_config.py:430(__enter__)
     1894    0.004    0.000    0.009    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/blocks.py:247(make_block)
     7576    0.004    0.000    0.004    0.000 {built-in method numpy.seterrobj}
     1894    0.003    0.000    0.073    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:11934(_stat_function)
       17    0.003    0.000    1.746    0.103 {method 'sort' of 'list' objects}
     6821    0.003    0.000    0.019    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:5404(_can_hold_identifiers_and_holds_name)
     6822    0.003    0.000    0.004    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:5300(__contains__)
     1400    0.003    0.000    0.004    0.000 /home/service/castle_analysis/castle-performance-analysis/src/cluster.py:25(__init__)
     1894    0.003    0.000    0.009    0.000 /usr/lib/python3/dist-packages/pandas/core/ops/array_ops.py:191(_na_arithmetic_op)
     1894    0.003    0.000    0.018    0.000 /usr/lib/python3/dist-packages/pandas/core/ops/array_ops.py:242(arithmetic_op)
     1894    0.003    0.000    0.027    0.000 /usr/lib/python3/dist-packages/pandas/core/nanops.py:253(_get_values)
     1894    0.003    0.000    0.010    0.000 /usr/lib/python3/dist-packages/pandas/core/nanops.py:1450(_get_counts)
     3788    0.003    0.000    0.022    0.000 /usr/lib/python3/dist-packages/pandas/core/array_algos/take.py:565(_take_preprocess_indexer_and_fill_value)
     3788    0.003    0.000    0.005    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:4445(_maybe_preserve_names)
     1894    0.003    0.000    0.060    0.000 /usr/lib/python3/dist-packages/pandas/core/nanops.py:111(f)
     1894    0.003    0.000    0.056    0.000 /usr/lib/python3/dist-packages/pandas/core/nanops.py:389(new_func)
        2    0.003    0.001    0.003    0.001 /usr/lib/python3/dist-packages/pandas/core/internals/managers.py:2194(_stack_arrays)
     3788    0.003    0.000    0.006    0.000 /usr/lib/python3/dist-packages/pandas/core/indexing.py:1188(_validate_key)
     7576    0.003    0.000    0.027    0.000 /usr/lib/python3/dist-packages/numpy/core/_methods.py:47(_sum)
     3788    0.003    0.000    0.003    0.000 /usr/lib/python3/dist-packages/pandas/core/array_algos/take.py:326(_get_take_nd_function)
     1894    0.002    0.000    0.002    0.000 /usr/lib/python3/dist-packages/pandas/core/nanops.py:324(_get_dtype_max)
     3789    0.002    0.000    0.003    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:568(_get_block_manager_axis)
     1894    0.002    0.000    0.003    0.000 /usr/lib/python3/dist-packages/pandas/core/ops/array_ops.py:509(maybe_prepare_scalar_for_op)
     1894    0.002    0.000    0.171    0.000 /usr/lib/python3/dist-packages/pandas/core/series.py:5817(_arith_method)
     1894    0.002    0.000    0.075    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:11985(mean)
    15152    0.002    0.000    0.002    0.000 {built-in method numpy.geterrobj}
     3788    0.002    0.000    0.003    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/inference.py:195(is_array_like)
     1894    0.002    0.000    0.174    0.000 /usr/lib/python3/dist-packages/pandas/core/ops/common.py:62(new_method)
     2343    0.002    0.000    0.002    0.000 {method 'update' of 'set' objects}
     1911    0.002    0.000    0.004    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/blocks.py:226(fill_value)
     7582    0.002    0.000    0.004    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/base.py:71(<genexpr>)
     3788    0.002    0.000    0.002    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:556(_get_axis_name)
     1894    0.002    0.000    0.002    0.000 /usr/lib/python3/dist-packages/pandas/compat/numpy/function.py:411(validate_func)
     3788    0.002    0.000    0.006    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:4441(_wrap_reindex_result)
     6821    0.002    0.000    0.003    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:638(_info_axis)
     1894    0.001    0.000    0.212    0.000 /usr/lib/python3/dist-packages/pandas/core/series.py:5992(sub)
        1    0.001    0.001    0.002    0.002 /usr/lib/python3/dist-packages/pandas/io/parsers/c_parser_wrapper.py:60(__init__)
     1894    0.001    0.000    0.010    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/blocks.py:387(_split_op_result)
     1894    0.001    0.000    0.076    0.000 /usr/lib/python3/dist-packages/pandas/core/series.py:6217(mean)
     1915    0.001    0.000    0.002    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/missing.py:642(na_value_for_dtype)
     1894    0.001    0.000    0.187    0.000 /usr/lib/python3/dist-packages/pandas/core/series.py:6067(pow)
     1894    0.001    0.000    0.002    0.000 /usr/lib/python3/dist-packages/pandas/core/nanops.py:1670(_ensure_numeric)
        1    0.001    0.001    0.001    0.001 /usr/lib/python3/dist-packages/pandas/core/internals/managers.py:1669(_interleave)
     1894    0.001    0.000    0.014    0.000 /usr/lib/python3/dist-packages/pandas/core/nanops.py:209(_maybe_get_mask)
     1894    0.001    0.000    0.005    0.000 /usr/lib/python3/dist-packages/pandas/core/computation/expressions.py:226(evaluate)
      851    0.001    0.000    0.001    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/cast.py:736(_ensure_dtype_type)
     1898    0.001    0.000    0.001    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/blocks.py:187(is_extension)
     3788    0.001    0.000    0.002    0.000 /usr/lib/python3/dist-packages/pandas/core/indexers/utils.py:347(unpack_1tuple)
     1894    0.001    0.000    0.172    0.000 /usr/lib/python3/dist-packages/pandas/core/arraylike.py:240(__pow__)
     3788    0.001    0.000    0.001    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:7580(ensure_has_len)
       31    0.001    0.000    0.001    0.000 {built-in method _codecs.utf_8_decode}
     1895    0.001    0.000    0.001    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:514(is_string_or_object_np_dtype)
     3808    0.001    0.000    0.001    0.000 {method 'keys' of 'dict' objects}
     1894    0.001    0.000    0.005    0.000 /usr/lib/python3/dist-packages/pandas/core/ops/dispatch.py:17(should_extension_dispatch)
     1894    0.001    0.000    0.001    0.000 /usr/lib/python3/dist-packages/pandas/core/ops/array_ops.py:590(_bool_arith_check)
     1895    0.001    0.000    0.001    0.000 /usr/lib/python3/dist-packages/pandas/util/_validators.py:226(validate_bool_kwarg)
     1894    0.001    0.000    0.001    0.000 /usr/lib/python3/dist-packages/pandas/core/ops/missing.py:131(dispatch_fill_zeros)
     1190    0.001    0.000    0.015    0.000 /home/service/castle_analysis/castle-performance-analysis/src/castle.py:370(<genexpr>)
     1894    0.001    0.000    0.004    0.000 /usr/lib/python3/dist-packages/pandas/core/computation/expressions.py:67(_evaluate_standard)
     3788    0.001    0.000    0.001    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:1954(nlevels)
     3788    0.001    0.000    0.001    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:1169(_maybe_disallow_fill)
     1894    0.001    0.000    0.001    0.000 /usr/lib/python3/dist-packages/pandas/core/series.py:5821(_align_for_op)
     1894    0.001    0.000    0.001    0.000 {built-in method math.sqrt}
        1    0.001    0.001    0.076    0.076 /usr/lib/python3/dist-packages/pandas/io/parsers/readers.py:574(_read)
     3788    0.001    0.000    0.001    0.000 /usr/lib/python3/dist-packages/numpy/core/_ufunc_config.py:426(__init__)
      855    0.001    0.000    0.011    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/cast.py:605(_maybe_promote_cached)
     1895    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/compat/numpy/function.py:64(__call__)
     1894    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/core/ops/array_ops.py:74(fill_binop)
      489    0.000    0.000    0.038    0.000 /home/service/castle_analysis/castle-performance-analysis/src/castle.py:553(<lambda>)
     1894    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/core/nanops.py:187(_get_fill_value)
    52/10    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
       19    0.000    0.000    0.001    0.000 /usr/lib/python3.12/argparse.py:1458(add_argument)
      851    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/multiarray.py:618(min_scalar_type)
       17    0.000    0.000    0.000    0.000 {method 'randint' of 'numpy.random.mtrand.RandomState' objects}
       28    0.000    0.000    0.000    0.000 {built-in method posix.stat}
      8/6    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_parser.py:512(_parse)
       19    0.000    0.000    0.000    0.000 /usr/lib/python3.12/shutil.py:1461(get_terminal_size)
       53    0.000    0.000    0.001    0.000 /usr/lib/python3.12/re/__init__.py:280(_compile)
       19    0.000    0.000    0.000    0.000 /usr/lib/python3.12/argparse.py:173(__init__)
     15/5    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_compiler.py:37(_compile)
       50    0.000    0.000    0.000    0.000 <frozen os>:680(__getitem__)
        1    0.000    0.000    0.000    0.000 /home/service/castle_analysis/castle-performance-analysis/src/castle.py:18(__init__)
       24    0.000    0.000    0.000    0.000 <frozen posixpath>:71(join)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/argparse.py:1952(_parse_known_args)
        1    0.000    0.000    0.002    0.002 /usr/lib/python3/dist-packages/pandas/io/parsers/c_parser_wrapper.py:355(_concatenate_chunks)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.12/gettext.py:479(find)
       19    0.000    0.000    0.000    0.000 /usr/lib/python3.12/argparse.py:1599(_get_optional_kwargs)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/cast.py:119(maybe_convert_platform)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:4296(_slice)
      7/5    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_parser.py:452(_parse_sub)
       31    0.000    0.000    0.001    0.000 <frozen codecs>:319(decode)
       49    0.000    0.000    0.000    0.000 /usr/lib/python3.12/argparse.py:1433(_registry_get)
        1    0.000    0.000    0.073    0.073 /usr/lib/python3/dist-packages/pandas/io/parsers/readers.py:1732(read)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/io/parsers/c_parser_wrapper.py:194(close)
        1    0.000    0.000    0.004    0.004 /usr/lib/python3/dist-packages/pandas/core/internals/construction.py:423(dict_to_mgr)
        1    0.000    0.000    0.003    0.003 /usr/lib/python3/dist-packages/pandas/core/internals/managers.py:2137(_form_blocks)
       76    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
        6    0.000    0.000    0.000    0.000 {built-in method builtins.print}
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.12/gettext.py:224(_expand_lang)
       19    0.000    0.000    0.000    0.000 /usr/lib/python3.12/argparse.py:617(_format_args)
        1    0.000    0.000    0.000    0.000 {built-in method posix.getpid}
       19    0.000    0.000    0.000    0.000 {built-in method posix.get_terminal_size}
       19    0.000    0.000    0.000    0.000 /usr/lib/python3.12/argparse.py:1519(_add_action)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/io/parsers/base_parser.py:114(__init__)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1593(find_spec)
       76    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_parser.py:168(__getitem__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/argparse.py:1914(parse_known_args)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.12/argparse.py:1376(__init__)
       12    0.000    0.000    0.000    0.000 /usr/lib/python3.12/argparse.py:1999(take_action)
       50    0.000    0.000    0.000    0.000 <frozen os>:762(encode)
        1    0.000    0.000    0.002    0.002 /usr/lib/python3/dist-packages/pandas/io/parsers/readers.py:1673(_make_engine)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3/dist-packages/pandas/io/common.py:652(get_handle)
       19    0.000    0.000    0.000    0.000 /usr/lib/python3.12/argparse.py:2634(_get_formatter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:298(__init__)
       12    0.000    0.000    0.000    0.000 /usr/lib/python3.12/argparse.py:2020(consume_optional)
        1    0.000    0.000    0.076    0.076 /usr/lib/python3/dist-packages/pandas/io/parsers/readers.py:848(read_csv)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_compiler.py:511(_compile_info)
     17/7    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_parser.py:178(getwidth)
        1    0.000    0.000    0.000    0.000 {method 'flush' of '_io.TextIOWrapper' objects}
        1    0.000    0.000    0.004    0.004 /usr/lib/python3/dist-packages/pandas/core/frame.py:665(__init__)
        1    0.000    0.000    0.002    0.002 /home/service/castle_analysis/castle-performance-analysis/src/app.py:3(build_parser)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.12/argparse.py:1776(__init__)
       10    0.000    0.000    0.000    0.000 /usr/lib/python3.12/enum.py:1562(__and__)
       20    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:126(_path_join)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_compiler.py:740(compile)
        1    0.000    0.000    0.002    0.002 /usr/lib/python3/dist-packages/pandas/io/parsers/readers.py:1403(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/missing.py:305(_isna_string_dtype)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/io/parsers/readers.py:1513(_clean_options)
        4    0.000    0.000    0.000    0.000 {built-in method now}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/io/common.py:289(_get_filepath_or_buffer)
       19    0.000    0.000    0.000    0.000 /usr/lib/python3.12/argparse.py:1708(_add_action)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/argparse.py:127(__repr__)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_compiler.py:573(_code)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.12/locale.py:381(normalize)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/range.py:134(__new__)
       34    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
       12    0.000    0.000    0.000    0.000 /usr/lib/python3.12/argparse.py:2511(_get_values)
        1    0.000    0.000    0.004    0.004 /home/service/castle_analysis/castle-performance-analysis/src/main.py:24(create_csvfile)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_parser.py:969(parse)
       12    0.000    0.000    0.000    0.000 /usr/lib/python3.12/argparse.py:2241(_match_argument)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/core/series.py:6135(any)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/_asarray.py:27(require)
        1    0.000    0.000    0.000    0.000 {numpy.random.mtrand.seed}
        1    0.000    0.000    0.000    0.000 /home/service/castle_analysis/castle-performance-analysis/src/castle.py:76(__init__)
        1    0.000    0.000    0.000    0.000 {method 'close' of '_io.TextIOWrapper' objects}
       41    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/__init__.py:226(compile)
       37    0.000    0.000    0.000    0.000 /usr/lib/python3.12/argparse.py:1429(register)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/cast.py:1400(find_common_type)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1240(_find_spec)
       51    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
       31    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_parser.py:240(__next)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       30    0.000    0.000    0.000    0.000 /usr/lib/python3.12/enum.py:1544(_get_value)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:1611(findCaller)
       19    0.000    0.000    0.000    0.000 /usr/lib/python3.12/argparse.py:857(__init__)
       15    0.000    0.000    0.000    0.000 /usr/lib/python3.12/argparse.py:963(__init__)
       71    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
       24    0.000    0.000    0.000    0.000 <frozen genericpath>:16(exists)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/io/parsers/readers.py:1455(_get_options_with_defaults)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.12/encodings/__init__.py:43(normalize_encoding)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.12/locale.py:347(_replace_encoding)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/construction.py:596(_homogenize)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/parse.py:452(urlsplit)
       55    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
       81    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {built-in method time.strftime}
        1    0.000    0.000    0.000    0.000 {built-in method time.localtime}
        1    0.000    0.000    0.003    0.003 /usr/lib/python3/dist-packages/pandas/core/internals/managers.py:2068(create_block_manager_from_column_arrays)
       19    0.000    0.000    0.000    0.000 /usr/lib/python3.12/argparse.py:1633(_pop_action_class)
    52/10    0.000    0.000    0.000    0.000 <frozen abc>:121(__subclasscheck__)
